source	term_name	term_id	adjusted_p_value	negative_log10_of_adjusted_p_value	term_size	query_size	intersection_size	effective_domain_size	intersections	log2fc	idr_fraction
GO:MF	receptor antagonist activity	GO:0048019	0.0414251194281017	1.38273623084126	30	494	4	19375	Q9UBP4,Q8TEU8,P19883,P30533	2.3866508627431284	0.25
GO:MF	molecular function regulator	GO:0098772	0.0419449973210682	1.37731982900482	1982	494	68	19375	Q9NPR2,Q9UBP4,Q96KC8,O14786,Q9Y240,P05155,P40225,Q8TEU8,P19875,Q9H3T2,P51654,P0DN87,Q9Y6F9,P09341,Q8NBP7,Q14956,P27539,P47871,P19883,Q641Q3,Q2I0M4,Q9UM73,P12034,Q14393,O15240,Q9H3T3,O75581,Q5IJ48,P30533,P22004,O95390,A6NKQ9,P01229,P20396,Q02818,P09529,P04085,Q7Z4P5,Q5VT99,P19876,P51511,P09683,O95715,O95196,P04216,P48061,P41271,Q9H2A7,Q9ULZ9,P46531,O00230,P55107,Q6NT52,P22301,Q9Y219,P21860,Q9C0C4,P05067,Q9NTN9,O75462,Q9Y5R2,P58401,Q6KF10,Q08629,O43612,O43555,P58400,P10619	0.428263052415498	0.7058823529411765
GO:MF	kinase activity	GO:0016301	0.0424823460392713	1.37179150784522	667	494	28	19375	Q96Q04,O14786,Q04771,P52797,Q9NZJ5,P36894,P29317,P29322,P07333,Q9UM73,P36896,O15146,Q16671,Q08345,P54762,O00238,P52798,P11362,P29376,Q14766,Q8N2S1,P21860,Q04912,Q8N441,Q8NER5,O75460,P07949,P36897	0.7193534292246659	0.5357142857142857
GO:MF	cargo receptor activity	GO:0038024	0.0435781331208031	1.36073137878687	48	494	5	19375	Q07954,O75581,Q14114,Q5JRA6,Q9H2A7	2.030507052517853	0.6
GO:MF	chemokine receptor binding	GO:0042379	0.0484659824786146	1.31456297903281	69	494	6	19375	P19875,P09341,P19876,O95715,P48061,Q9H2A7	1.7699795022946339	0.0
GO:MF	transmembrane receptor protein phosphatase activity	GO:0019198	0.0490259994446197	1.30957354403735	17	494	3	19375	P23467,P23468,Q92932	2.7910411178224637	0.3333333333333333
GO:MF	sulfuric ester hydrolase activity	GO:0008484	0.0490259994446197	1.30957354403735	17	494	3	19375	Q5FYB0,P15848,Q5FYB1	2.7910411178224637	0.3333333333333333
GO:MF	transmembrane receptor protein tyrosine phosphatase activity	GO:0005001	0.0490259994446197	1.30957354403735	17	494	3	19375	P23467,P23468,Q92932	2.7910411178224637	0.3333333333333333
GO:MF	oxidoreductase activity, acting on a sulfur group of donors	GO:0016667	0.0492748033173463	1.30737510055155	50	494	5	19375	P62341,Q8NBK3,P13667,O00391,Q13087	1.9716133634642845	0.6
GO:BP	biological adhesion	GO:0022610	3.12286102270213e-36	35.5054473428324	1165	494	118	19375	P22303,Q8N126,Q8NFZ4,Q8WVV5,P25067,Q9UJ99,O14786,P02675,Q04771,Q9Y5I0,Q9P2N4,P13611,Q5VV63,P20701,Q9Y5I1,O95967,P08648,Q9ULL4,Q12913,Q9Y5E1,Q9H158,P32926,Q9Y5H6,Q14956,O75129,O14514,P29317,P29322,P07359,Q9NYZ4,Q9UN72,Q6PJG9,Q9Y5E8,P25189,Q9Y5H9,Q14393,Q8N2Q7,P98095,P55808,Q9Y5I2,Q9Y286,Q9NYQ6,Q8N0Z9,Q9NPY3,Q5IJ48,Q76LX8,O95274,Q6UX06,Q9P2E7,Q08345,P22004,Q5DX21,Q9UN73,Q5SZK8,Q9P2J2,P23468,Q96QU1,Q9UN67,P54762,Q9UN75,Q96PQ1,P21815,Q14517,Q9BY67,Q9UN74,Q9NYQ7,Q5JRA6,P18065,Q16270,Q6NW40,P14209,P32942,Q9HDB5,Q9Y625,O95196,P04216,P48061,P22105,Q9Y5E6,Q9BZA8,P46531,O75882,Q8TDQ0,P22301,P57087,P05106,Q9Y5I3,P11047,Q9Y4D7,P21860,O94985,P18627,Q9Y5H8,Q9BZA7,Q9NZ53,Q9Y5H5,Q99466,Q96NY8,Q7RTU9,Q14574,Q9BZZ2,O95206,Q9HCU4,Q8N441,Q9Y5I4,Q8N423,Q9Y5R2,P58401,Q08629,Q15223,Q9Y5H7,Q96MS0,Q9H1U4,Q96JQ0,P07949,Q9UIW2,P58400,Q6UXI9	1.9900702681718456	0.7288135593220338
GO:BP	cell adhesion	GO:0007155	4.58561794462807e-36	35.3386021317805	1158	494	117	19375	P22303,Q8N126,Q8NFZ4,Q8WVV5,P25067,Q9UJ99,O14786,P02675,Q04771,Q9Y5I0,Q9P2N4,P13611,Q5VV63,P20701,Q9Y5I1,O95967,P08648,Q9ULL4,Q12913,Q9Y5E1,Q9H158,P32926,Q9Y5H6,Q14956,O75129,O14514,P29317,P29322,P07359,Q9NYZ4,Q9UN72,Q6PJG9,Q9Y5E8,P25189,Q9Y5H9,Q8N2Q7,P98095,P55808,Q9Y5I2,Q9Y286,Q9NYQ6,Q8N0Z9,Q9NPY3,Q5IJ48,Q76LX8,O95274,Q6UX06,Q9P2E7,Q08345,P22004,Q5DX21,Q9UN73,Q5SZK8,Q9P2J2,P23468,Q96QU1,Q9UN67,P54762,Q9UN75,Q96PQ1,P21815,Q14517,Q9BY67,Q9UN74,Q9NYQ7,Q5JRA6,P18065,Q16270,Q6NW40,P14209,P32942,Q9HDB5,Q9Y625,O95196,P04216,P48061,P22105,Q9Y5E6,Q9BZA8,P46531,O75882,Q8TDQ0,P22301,P57087,P05106,Q9Y5I3,P11047,Q9Y4D7,P21860,O94985,P18627,Q9Y5H8,Q9BZA7,Q9NZ53,Q9Y5H5,Q99466,Q96NY8,Q7RTU9,Q14574,Q9BZZ2,O95206,Q9HCU4,Q8N441,Q9Y5I4,Q8N423,Q9Y5R2,P58401,Q08629,Q15223,Q9Y5H7,Q96MS0,Q9H1U4,Q96JQ0,P07949,Q9UIW2,P58400,Q6UXI9	1.986486639945815	0.7350427350427351
GO:BP	cell surface receptor signaling pathway	GO:0007166	8.70312340071055e-25	24.0603248586163	2641	494	161	19375	Q9NPR2,Q9ULT6,Q8NFZ4,P14625,Q8IWK6,Q9UBP4,Q8WVV5,P55085,O43921,Q07954,O14786,P02675,Q16653,Q04771,Q02846,P52797,Q9NZJ5,P36894,P40225,Q8TEU8,P19875,Q9H3T2,Q9H461,O75094,P57103,P04430,P51654,P01614,P08648,Q9ULL4,Q12913,Q9Y6F9,A0A075B6S6,P09341,A0A0C4DH73,Q86UK5,P01611,P01599,P29317,P29322,P27539,Q13467,P01597,P19883,P07359,P01593,P07333,Q9BXN1,P08138,Q9UM73,Q99102,P36896,P04433,P12034,Q14393,O15146,Q8N2Q7,Q01113,Q6ZSJ9,P16066,P30273,Q9NRD8,Q16671,Q99835,Q6W4X9,O60391,Q9H3T3,O75581,Q9NYQ6,O15120,Q5IJ48,Q76LX8,Q13261,Q7Z7M0,P13224,Q08345,P22004,P20333,O95390,Q7KYR7,Q15904,P78552,P98088,P23468,Q2MKA7,P54762,P09529,P04085,Q93033,Q14114,Q7Z4P5,Q9NYQ7,P18065,P19876,Q6NW40,O00238,P04432,P06310,P32942,P52798,P11362,P04216,P48061,P41271,P38484,Q9BZA8,Q13255,P29376,P46531,P01619,Q96F46,P49771,P55107,P22301,Q9Y219,A0A075B6N2,P08571,P05106,Q9HBE5,Q14766,Q8N2S1,Q9Y4D7,A0A0C4DH25,A0A075B6P5,P21860,P01624,P18627,P09564,Q8N158,Q9C0C4,Q02505,Q99466,P05067,Q9NTN9,Q9UM47,Q04912,P01602,Q6ZMH5,Q9HC84,Q9HCU4,Q8N441,A0A5B7,O75462,P32297,P01615,Q8N423,Q8NCW0,P01601,Q6KF10,Q8NER5,P01594,Q8WU39,Q8NEV9,P07949,O75197,P06312,Q9UIW2,P58400,Q9BZG2,P36897,Q9UHF4	1.257589750299171	0.5527950310559007
GO:BP	locomotion	GO:0040011	1.04677000716716e-22	21.9801487295824	1550	494	114	19375	Q9NPR2,P55085,O43921,Q07954,O14786,Q04771,Q9P2N4,Q92896,P13611,P52797,P36894,Q5VV63,P19875,Q9H3T2,O75094,P20701,P04430,P51654,P01614,P08648,Q9ULL4,Q12913,A0A075B6S6,P09341,A0A0C4DH73,P24043,Q13753,P01611,P01599,Q14956,O75129,O14514,P29317,P29322,P01597,P01593,P07333,P36896,P04433,P12034,Q14393,P30273,Q9NRD8,Q99835,Q9HC23,P55808,Q9H3T3,Q9NYQ6,Q5IJ48,Q7Z7M0,Q08345,Q9GZZ7,Q9P2J2,P54762,O15496,P04085,Q14517,Q8NFT8,Q5JRA6,P19876,P04432,P06310,P15848,P14209,Q9HDB5,P52798,Q5UCC4,Q9Y625,O95715,Q86XM0,Q86Y34,P11362,P04216,P48061,P41271,Q9H2A7,P46531,O75882,P01619,P22301,Q8N967,P57087,Q6UXZ0,P05106,P11047,Q9Y4D7,A0A0C4DH25,A0A075B6P5,P21860,P01624,P10645,Q8N158,Q9C0C4,Q9NZ53,P05067,Q9NTN9,Q9UM47,Q04912,P01602,Q7Z5L7,P01615,P42785,P01601,Q08629,Q8NER5,P01594,Q96MS0,Q9H1U4,Q96JQ0,P07949,P06312,Q9UIW2,P58400,P36897	1.5283789723547887	0.4649122807017544
GO:BP	multicellular organism development	GO:0007275	5.13082773422773e-22	21.2898125663873	3746	494	193	19375	P22303,Q9NPR2,Q9ULT6,Q6UXK2,Q8NFZ4,Q9UBP4,P02747,P55085,Q8NEW7,O43921,Q9UJ99,Q9H6B4,P23467,Q07954,O14786,O60241,Q16653,Q04771,P62341,Q9P2N4,P13611,P52797,Q9NZJ5,P36894,P40225,Q5VV63,Q9H3T2,Q9H461,O75094,P57103,Q9UKP4,Q9Y5I1,P51654,O95967,Q5H8C1,P08648,Q9ULL4,Q12913,Q9Y5E1,Q9Y6F9,Q9H158,P09341,P32926,P24043,Q9Y5H6,Q8NBP7,Q14050,Q13753,Q14956,O75129,O14514,P29317,P29322,Q13467,P15502,P19883,P07359,Q9UN72,Q96D15,Q6PJG9,Q8NFW1,P01024,P07333,Q9BXN1,P08138,Q9UM73,Q9NZW4,Q9NZV5,Q9Y5E8,P36896,P25189,P12034,Q9Y5H9,Q14393,O15146,Q8N2Q7,P16066,P30273,Q9NRD8,Q16671,Q99835,Q9HC23,Q9Y5I2,Q9H3T3,O75581,Q9HC58,Q9NYQ6,Q5IJ48,Q7Z7M0,Q08345,Q9GZZ7,P22004,P20333,O95390,Q15904,P01229,Q9UN73,Q5SZK8,Q9P2J2,P23468,Q9UN67,P54762,O15496,P09529,Q8N0V4,Q9H4D0,P04085,Q14114,Q8IZJ3,P21815,Q8NFT8,Q9UN74,Q9NYQ7,Q5JRA6,O75054,P51511,O00238,P15848,P09683,Q9HDB5,P52798,Q5UCC4,Q9Y625,Q9ULI3,O95196,Q86Y34,P11362,P04216,P48061,P41271,Q9Y5E6,P14314,O75173,P29376,P46531,O75882,P51888,P49771,Q8TDQ0,P55107,P22301,Q9Y219,Q8N967,P57087,P05106,P25940,P17405,Q9Y5I3,P11047,Q8N2S1,Q9Y4D7,P21860,O94985,P18627,Q9Y5H8,Q8N158,Q9C0C4,Q99466,P05067,Q4V9L6,P10124,Q9NTN9,Q7RTU9,Q9UM47,Q86UW8,Q04912,Q6ZMH5,Q14574,Q9HCU4,P32297,Q9Y5I4,Q8N423,Q9Y5R2,P42785,P58401,Q8NCW0,Q6KF10,Q08629,Q8NER5,Q9Y5H7,Q96MS0,Q9H1U4,Q8NEV9,Q96JQ0,P07949,O75197,Q9UIW2,P58400,P12111,Q6UXI9,Q9BZG2,P36897,P24347	1.014863311376682	0.6580310880829016
GO:BP	system development	GO:0048731	7.4407875433813e-22	21.1283810956848	3491	494	184	19375	P22303,Q9NPR2,Q6UXK2,Q8NFZ4,Q9UBP4,P02747,P55085,Q8NEW7,O43921,Q9H6B4,P23467,Q07954,O14786,O60241,Q16653,Q04771,P62341,Q9P2N4,P13611,P52797,Q9NZJ5,P36894,P40225,Q5VV63,Q9H3T2,Q9H461,O75094,P57103,Q9UKP4,Q9Y5I1,P51654,O95967,Q5H8C1,P08648,Q9ULL4,Q12913,Q9Y5E1,Q9Y6F9,Q9H158,P09341,P32926,P24043,Q9Y5H6,Q8NBP7,Q14050,Q13753,Q14956,O75129,O14514,P29317,P29322,Q13467,P15502,P19883,P07359,Q9UN72,Q96D15,Q6PJG9,Q8NFW1,P01024,P07333,Q9BXN1,P08138,Q9UM73,Q9NZW4,Q9NZV5,Q9Y5E8,P36896,P25189,P12034,Q9Y5H9,Q14393,O15146,Q8N2Q7,P16066,P30273,Q99835,Q9HC23,Q9Y5I2,Q9H3T3,O75581,Q9HC58,Q9NYQ6,Q5IJ48,Q7Z7M0,Q9GZZ7,P22004,P20333,O95390,Q15904,P01229,Q9UN73,Q5SZK8,Q9P2J2,P23468,Q9UN67,P54762,O15496,P09529,Q8N0V4,Q9H4D0,P04085,Q14114,Q8IZJ3,P21815,Q8NFT8,Q9UN74,Q9NYQ7,Q5JRA6,O75054,O00238,P15848,P09683,Q9HDB5,P52798,Q5UCC4,Q9Y625,Q9ULI3,O95196,Q86Y34,P11362,P04216,P48061,P41271,Q9Y5E6,P14314,O75173,P29376,P46531,O75882,P51888,P49771,Q8TDQ0,P55107,P22301,Q9Y219,Q8N967,P57087,P05106,P25940,P17405,Q9Y5I3,P11047,Q9Y4D7,P21860,O94985,P18627,Q9Y5H8,Q8N158,Q9C0C4,Q99466,P05067,Q4V9L6,P10124,Q9NTN9,Q7RTU9,Q9UM47,Q86UW8,Q04912,Q6ZMH5,Q14574,Q9HCU4,P32297,Q9Y5I4,Q8N423,Q9Y5R2,P42785,P58401,Q6KF10,Q08629,Q8NER5,Q9Y5H7,Q96MS0,Q9H1U4,Q8NEV9,Q96JQ0,P07949,O75197,Q9UIW2,P58400,P12111,Q6UXI9,Q9BZG2,P36897	1.0476787728559063	0.6521739130434783
GO:BP	response to stimulus	GO:0050896	9.48513164303728e-22	21.022956637211	7458	494	301	19375	Q9NPR2,Q9ULT6,Q8NFZ4,P14625,P07510,Q8IWK6,Q9UBP4,Q8WVV5,P31415,P02747,P55085,P53801,O43921,Q9H1E1,P23467,Q07954,O14786,O60241,P02675,Q16653,Q04771,P05155,P62341,P30988,Q02846,P52797,Q9NZJ5,P36894,Q13018,P40225,Q8TEU8,P19875,Q9H3T2,Q9H461,O75094,P57103,P20701,Q9UKP4,Q8N114,Q8NBS9,P04430,Q96A98,P51654,Q8N729,P0DN87,P81172,Q04756,Q6UXZ3,P01614,Q93091,P08648,Q9ULL4,Q12913,Q9Y6F9,A0A075B6S6,P09341,Q969E3,A0A0C4DH73,P24043,Q8NBP7,Q86UK5,A0A0B4J2D9,Q13753,P01611,P01599,Q14956,O14514,P29317,P29322,P27539,A0A075B6I3,Q9BT09,Q5VX71,Q13467,P47871,Q8N2G8,Q13609,P01597,P19883,P07359,Q9NYZ4,P11279,A0A0C4DH55,Q96D15,P01593,A0A0C4DH67,Q641Q3,P01024,P07333,Q9BXN1,P08138,Q9UM73,P10643,A0A0A0MRZ7,Q9NZV5,Q99102,P36896,P04433,P12034,Q14393,A0A0B4J1Z2,O15146,Q8N2Q7,Q01113,Q6ZSJ9,P16066,P49257,P30273,Q9NRD8,Q96L12,Q16671,O15240,A0A087WW87,Q99835,Q6W4X9,O60391,Q9HC23,Q13445,Q9H3T3,Q9Y286,Q7RTX0,O75581,Q9NYQ6,O15120,Q9NPY3,Q5IJ48,Q76LX8,Q13261,Q6UX06,Q7Z7M0,P13224,Q08345,Q9GZZ7,P30533,P22004,P20333,A0A075B6S4,O95390,Q7KYR7,A6NKQ9,Q15904,P01229,A0A0C4DH69,P78552,Q9NPA2,Q9P2J2,P20396,P98088,P23468,Q2MKA7,Q8TDE3,P13667,Q96PQ0,P54762,P04066,Q02818,O15496,O15354,Q13438,Q9BTY2,P09529,Q7RTX1,P04085,Q93033,Q14114,O75899,Q06481,P21815,Q7Z4P5,Q9BY67,Q9NYQ7,Q5JRA6,A0A0C4DH24,P18065,Q14165,Q16270,Q9NQX5,P19876,Q6NW40,A0A0C4DH26,O00238,P04432,P23327,P06310,P15848,A0A075B6S5,P14209,P32942,P09683,Q9HDB5,P52798,Q5UCC4,Q5T2D2,O95715,Q9ULI3,Q92932,Q86XM0,Q86Y34,P11362,P04216,P48061,P41271,Q9H2A7,P38484,P14314,Q9BZA8,A0A087WSY6,Q13255,P29376,P46531,P01619,Q96F46,O95944,P49771,O00230,Q8TDQ0,P55107,Q6NT52,P22301,Q9Y219,A0A0C4DH72,Q9H4G1,Q8N967,A0A075B6N2,P08571,P05106,Q9HBE5,P17405,A0A087WSZ0,Q9NQ36,Q14766,Q8N2S1,Q9Y4D7,A0A0C4DH25,A0A075B6P5,P21860,P01624,P18627,Q9UBS5,P10645,P09564,Q8N158,Q9C0C4,Q02505,Q99466,Q86YW5,P05067,A0A0A0MT36,P10124,P0CAP1,O00391,P48645,Q9NTN9,Q9UM47,Q04912,P01602,Q6ZMH5,Q9BZZ2,Q9HC84,A0A075B6S9,A6NCL2,Q9HCU4,Q8N441,A0A5B7,A0A075B6S2,O75462,P32297,P01615,Q8N423,P15169,A0A075B6J1,Q9Y5R2,P42785,P58401,Q8NCW0,P01601,Q6KF10,Q8NER5,Q15223,O75460,P01594,O43612,Q8WU39,Q96MS0,Q8NEV9,Q96JQ0,P07949,O43555,O75197,P06312,Q9UIW2,P58400,A0A075B6H7,P10619,Q13087,Q6UXI9,Q9BZG2,P36897,P49190,O60883,Q9UHF4	0.6625880533377079	0.5448504983388704
GO:BP	extracellular matrix organization	GO:0030198	4.12976936317536e-21	20.384074201878	327	494	49	19375	P25067,Q07954,P02675,Q9P2N4,P13611,Q9NS15,P20701,Q9UKP4,O95967,P08648,Q8NBJ5,P24043,Q14050,Q13753,P15502,Q8IZC6,Q8IUX7,Q8NFW1,Q9NZW4,Q14393,Q92743,Q76LX8,Q08345,P20333,O95450,Q9NPA2,Q9UP79,P04085,P21815,P51511,P32942,P22105,Q9ULZ9,O75173,P46531,P57087,P05106,P25940,P11047,Q8N2S1,P05067,Q08397,O00391,Q8WXS8,Q9Y5R2,P12111,Q6UXI9,P36897,P24347	2.555104476968773	0.7551020408163265
GO:BP	extracellular structure organization	GO:0043062	4.21713787641971e-21	20.3749821997939	328	494	49	19375	P25067,Q07954,P02675,Q9P2N4,P13611,Q9NS15,P20701,Q9UKP4,O95967,P08648,Q8NBJ5,P24043,Q14050,Q13753,P15502,Q8IZC6,Q8IUX7,Q8NFW1,Q9NZW4,Q14393,Q92743,Q76LX8,Q08345,P20333,O95450,Q9NPA2,Q9UP79,P04085,P21815,P51511,P32942,P22105,Q9ULZ9,O75173,P46531,P57087,P05106,P25940,P11047,Q8N2S1,P05067,Q08397,O00391,Q8WXS8,Q9Y5R2,P12111,Q6UXI9,P36897,P24347	2.5506992978487717	0.7551020408163265
GO:BP	cell communication	GO:0007154	4.87617299254065e-21	20.3119208952659	5460	494	243	19375	P22303,Q9NPR2,Q9ULT6,Q8NFZ4,P14625,P07510,Q8IWK6,Q9UBP4,Q8WVV5,P31415,P55085,P53801,O43921,Q07954,O14786,O60241,P02675,Q16653,Q04771,P62341,P30988,Q02846,P52797,Q9NZJ5,P36894,Q13018,P40225,Q8TEU8,P19875,Q9H3T2,Q9H461,O75094,P57103,P20701,Q8N114,P04430,Q96A98,P51654,Q8N729,P0DN87,P01614,P08648,Q9ULL4,Q12913,Q9Y5E1,Q9Y6F9,A0A075B6S6,P09341,Q969E3,A0A0C4DH73,Q8NBP7,Q86UK5,P01611,P01599,Q14956,O14514,P29317,P29322,P27539,Q9BT09,Q13467,P47871,P01597,P19883,P07359,Q9NYZ4,P11279,Q96D15,P01593,P01024,P07333,Q9BXN1,P08138,Q9UM73,Q99102,P36896,P25189,P04433,P12034,Q14393,O15146,Q8N2Q7,Q01113,Q6ZSJ9,P16066,P30273,Q9NRD8,Q96L12,Q16671,O15240,Q99835,Q6W4X9,O60391,Q9HC23,Q13445,Q9H3T3,Q7RTX0,O75581,Q9NYQ6,O15120,Q5IJ48,Q76LX8,Q13261,Q7Z7M0,P13224,Q08345,Q9GZZ7,P30533,P22004,P20333,O95390,Q7KYR7,A6NKQ9,Q15904,P01229,P78552,P20396,P98088,P23468,Q2MKA7,Q9UN67,Q96PQ0,P54762,Q02818,O15496,O15354,P09529,Q7RTX1,Q9H4D0,Q8IUK8,P04085,Q93033,Q14114,O75899,Q06481,Q14517,Q7Z4P5,Q9NYQ7,P18065,Q16270,P19876,Q6NW40,O00238,P04432,P23327,P06310,P32942,Q16478,P09683,Q9HDB5,P52798,Q5UCC4,O95715,Q9ULI3,Q92932,O95196,Q86Y34,P11362,P04216,P48061,P41271,Q9H2A7,P38484,Q9Y5E6,P14314,Q9BZA8,Q13255,P29376,P46531,P01619,Q96F46,O95944,P49771,O00230,P55107,Q6NT52,P22301,Q9Y219,A0A075B6N2,P08571,P05106,Q9HBE5,P17405,Q9NQ36,Q14766,Q8N2S1,Q9Y4D7,A0A0C4DH25,A0A075B6P5,P21860,P01624,O94985,P18627,Q9UBS5,P10645,P09564,Q8N158,Q9C0C4,Q02505,Q99466,Q86YW5,P05067,P10124,P0CAP1,P48645,Q9NTN9,Q9UM47,Q04912,P01602,Q6ZMH5,O95206,Q9HC84,Q9HCU4,Q8N441,A0A5B7,O75462,P32297,P01615,Q8N423,Q02083,P58401,Q8NCW0,P01601,Q6KF10,Q8NER5,O75460,P01594,O43612,Q8WU39,Q8NEV9,Q96JQ0,P07949,O43555,O75197,P06312,Q9UIW2,P58400,Q6UXI9,Q9BZG2,P36897,P49190,O60883,Q9UHF4	0.8036687261502131	0.5843621399176955
GO:BP	external encapsulating structure organization	GO:0045229	4.87617299254065e-21	20.3119208952659	330	494	49	19375	P25067,Q07954,P02675,Q9P2N4,P13611,Q9NS15,P20701,Q9UKP4,O95967,P08648,Q8NBJ5,P24043,Q14050,Q13753,P15502,Q8IZC6,Q8IUX7,Q8NFW1,Q9NZW4,Q14393,Q92743,Q76LX8,Q08345,P20333,O95450,Q9NPA2,Q9UP79,P04085,P21815,P51511,P32942,P22105,Q9ULZ9,O75173,P46531,P57087,P05106,P25940,P11047,Q8N2S1,P05067,Q08397,O00391,Q8WXS8,Q9Y5R2,P12111,Q6UXI9,P36897,P24347	2.541929088221039	0.7551020408163265
GO:BP	signaling	GO:0023052	4.87617299254065e-21	20.3119208952659	5463	494	243	19375	P22303,Q9NPR2,Q9ULT6,Q8NFZ4,P14625,P07510,Q8IWK6,Q9UBP4,Q8WVV5,P31415,P55085,P53801,O43921,Q07954,O14786,O60241,P02675,Q16653,Q04771,P62341,P30988,Q02846,P52797,Q9NZJ5,P36894,Q13018,P40225,Q8TEU8,P19875,Q9H3T2,Q9H461,O75094,P57103,P20701,Q8N114,P04430,Q96A98,P51654,Q8N729,P0DN87,P01614,P08648,Q9ULL4,Q12913,Q9Y5E1,Q9Y6F9,A0A075B6S6,P09341,Q969E3,A0A0C4DH73,Q8NBP7,Q86UK5,P01611,P01599,Q14956,O14514,P29317,P29322,P27539,Q9BT09,Q13467,P47871,P01597,P19883,P07359,Q9NYZ4,P11279,Q96D15,P01593,P01024,P07333,Q9BXN1,P08138,Q9UM73,Q99102,P36896,P25189,P04433,P12034,Q14393,O15146,Q8N2Q7,Q01113,Q6ZSJ9,P16066,P30273,Q9NRD8,Q96L12,Q16671,O15240,Q99835,Q6W4X9,O60391,Q9HC23,Q13445,Q9H3T3,Q7RTX0,O75581,Q9NYQ6,O15120,Q5IJ48,Q76LX8,Q13261,Q7Z7M0,P13224,Q08345,Q9GZZ7,P30533,P22004,P20333,O95390,Q7KYR7,A6NKQ9,Q15904,P01229,P78552,P20396,P98088,P23468,Q2MKA7,Q9UN67,Q96PQ0,P54762,Q02818,O15496,O15354,P09529,Q7RTX1,Q9H4D0,Q8IUK8,P04085,Q93033,Q14114,O75899,Q06481,Q14517,Q7Z4P5,Q9NYQ7,P18065,Q16270,P19876,Q6NW40,O00238,P04432,P23327,P06310,P32942,Q16478,P09683,Q9HDB5,P52798,Q5UCC4,O95715,Q9ULI3,Q92932,O95196,Q86Y34,P11362,P04216,P48061,P41271,Q9H2A7,P38484,Q9Y5E6,P14314,Q9BZA8,Q13255,P29376,P46531,P01619,Q96F46,O95944,P49771,O00230,P55107,Q6NT52,P22301,Q9Y219,A0A075B6N2,P08571,P05106,Q9HBE5,P17405,Q9NQ36,Q14766,Q8N2S1,Q9Y4D7,A0A0C4DH25,A0A075B6P5,P21860,P01624,O94985,P18627,Q9UBS5,P10645,P09564,Q8N158,Q9C0C4,Q02505,Q99466,Q86YW5,P05067,P10124,P0CAP1,P48645,Q9NTN9,Q9UM47,Q04912,P01602,Q6ZMH5,O95206,Q9HC84,Q9HCU4,Q8N441,A0A5B7,O75462,P32297,P01615,Q8N423,Q02083,P58401,Q8NCW0,P01601,Q6KF10,Q8NER5,O75460,P01594,O43612,Q8WU39,Q8NEV9,Q96JQ0,P07949,O43555,O75197,P06312,Q9UIW2,P58400,Q6UXI9,Q9BZG2,P36897,P49190,O60883,Q9UHF4	0.8028762542594334	0.5843621399176955
GO:BP	cell migration	GO:0016477	6.7233831984688e-20	19.1724121354747	1268	494	96	19375	Q9NPR2,P55085,Q07954,O14786,Q04771,Q9P2N4,Q92896,P13611,P36894,Q5VV63,P19875,Q9H3T2,P20701,P04430,P51654,P01614,P08648,Q9ULL4,Q12913,A0A075B6S6,P09341,A0A0C4DH73,Q13753,P01611,P01599,Q14956,O75129,O14514,P29317,P29322,P01597,P01593,P07333,P36896,P04433,P12034,Q14393,P30273,Q99835,P55808,Q9H3T3,Q9NYQ6,Q5IJ48,Q7Z7M0,Q08345,P54762,P04085,Q14517,Q8NFT8,Q5JRA6,P19876,P04432,P06310,P15848,P14209,Q5UCC4,Q9Y625,Q86Y34,P11362,P04216,P48061,P41271,Q9H2A7,P46531,O75882,P01619,P22301,P57087,Q6UXZ0,P05106,P11047,Q9Y4D7,A0A0C4DH25,A0A075B6P5,P01624,P10645,Q8N158,Q9C0C4,Q9NZ53,P05067,Q9NTN9,Q04912,P01602,Q7Z5L7,P01615,P42785,P01601,Q08629,Q8NER5,P01594,Q9H1U4,Q96JQ0,P07949,P06312,Q9UIW2,P36897	1.5701649289333959	0.4479166666666667
